relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,umls_cui_from_meddra,recommended_name,cosine_similarity
indication,indication,14233,DB00774,drug,Hydroflumethiazide,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14233,DB00774,drug,Hydroflumethiazide,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,16788,DB00232,drug,Methyclothiazide,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,16788,DB00232,drug,Methyclothiazide,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,16210,DB00876,drug,Eprosartan,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,16210,DB00876,drug,Eprosartan,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14763,DB01021,drug,Trichlormethiazide,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14763,DB01021,drug,Trichlormethiazide,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,15629,DB09230,drug,Azelnidipine,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,15629,DB09230,drug,Azelnidipine,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14369,DB04861,drug,Nebivolol,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14369,DB04861,drug,Nebivolol,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14731,DB01388,drug,Mibefradil,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14731,DB01388,drug,Mibefradil,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14215,DB00678,drug,Losartan,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14215,DB00678,drug,Losartan,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,16697,DB08836,drug,Temocapril,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,16697,DB08836,drug,Temocapril,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,15632,DB09235,drug,Efonidipine,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,15632,DB09235,drug,Efonidipine,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,20325,DB13284,drug,Meticrane,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,20325,DB13284,drug,Meticrane,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14965,DB00700,drug,Eplerenone,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14965,DB00700,drug,Eplerenone,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,16689,DB00691,drug,Moexipril,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,16689,DB00691,drug,Moexipril,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,14953,DB00528,drug,Lercanidipine,DrugBank,33577,5044,disease,hypertensive disorder,MONDO,C0857121,Hypertensive,0.9662782451589347
indication,indication,14953,DB00528,drug,Lercanidipine,DrugBank,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,C0020538,Hypertension,0.9999999999999998
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,38121,5391,disease,restless legs syndrome,MONDO,C0035258,Restless legs syndrome,1.0
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,38121,5391,disease,restless legs syndrome,MONDO,C0035258,Restless legs syndrome,1.0
indication,indication,14709,DB00996,drug,Gabapentin,DrugBank,38121,5391,disease,restless legs syndrome,MONDO,C0035258,Restless legs syndrome,1.0
indication,indication,17559,DB08872,drug,Gabapentin enacarbil,DrugBank,38121,5391,disease,restless legs syndrome,MONDO,C0035258,Restless legs syndrome,1.0
indication,indication,16842,DB00413,drug,Pramipexole,DrugBank,38121,5391,disease,restless legs syndrome,MONDO,C0035258,Restless legs syndrome,1.0
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,15193,DB05271,drug,Rotigotine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,15812,DB11632,drug,Opicapone,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,15291,DB00268,drug,Ropinirole,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,14139,DB00245,drug,Benzatropine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,16315,DB00942,drug,Cycrimine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,16056,DB00387,drug,Procyclidine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,32974,18321,disease,atypical juvenile parkinsonism,MONDO,C0030567,Parkinson's disease,0.6579400339659165
indication,indication,14830,DB00915,drug,Amantadine,DrugBank,33241,18466,disease,hereditary late onset Parkinson disease,MONDO,C0030567,Parkinson's disease,0.7733276197541383
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28547,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,disease,Parkinson disease,MONDO_grouped,C0030567,Parkinson's disease,0.9888124913815799
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,30093,9830,disease,parkinsonian-pyramidal syndrome,MONDO,C0030567,Parkinson's disease,0.8322576483919671
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,31408,10482,disease,X-linked parkinsonism-spasticity syndrome,MONDO,C1504405,Pyramidal tract syndrome,0.6675278646113707
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28974,10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,C0242422,Parkinsonism,0.6330987572203239
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,28801,14231,disease,juvenile onset Parkinson disease 19A,MONDO,C0030567,Parkinson's disease,0.5930599328845061
indication,indication,17270,DB05316,drug,Pimavanserin,DrugBank,32759,17636,disease,hemiparkinsonism-hemiatrophy syndrome,MONDO,C0018991,Hemiplegia,0.640702476037428
